EntryID,LemmaID,Code,SelectedFingers.2.0,Flexion.2.0,FlexionChange.2.0,Spread.2.0,SpreadChange.2.0,ThumbPosition.2.0,ThumbContact.2.0,SignType.2.0,Movement.2.0,RepeatedMovement.2.0,MajorLocation.2.0,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape.2.0,UlnarRotation.2.0
grass,grass,A_03_031,imrp,Curved,0.0,1.0,0.0,Open,0.0,OneHanded,Curved,1,Head,UnderChin,HeadAway,1,,0
blanket,blanket,A_03_032,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,SymmetricalOrAlternating,Straight,1,Body,Clavicle,,1,closed_b,0
mirror,mirror,A_03_034,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,,1,Head,HeadAway,,0,,1
river,river,A_03_035,p,Flat,0.0,,,Open,1.0,OneHanded,Straight,0,Head,Chin,,1,,0
belt,belt,A_03_036,i,Bent,0.0,,,Open,0.0,SymmetricalOrAlternating,Curved,1,Body,Hips,Hips,1,bent_l,0
bed,bed,A_03_037,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,0,Head,Other,,1,,0
onion,onion,A_03_038,i,Bent,0.0,,,Closed,0.0,OneHanded,,1,Head,Eye,,1,,1
earthquake,earthquake,A_03_039,m,Flat,0.0,,,Open,0.0,AsymmetricalDifferentHandshape,,1,Hand,PalmBack,,1,S,1
fish,fish,A_03_040,imrp,FullyOpen,1.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,,1,Hand,FingerTip,,1,open_b,0
fox,fox,A_03_041,i,Curved,0.0,,,Open,1.0,OneHanded,Curved,1,Head,CheekNose,,1,,0
window,window,A_03_042,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Straight,1,Hand,FingerRadial,HandAway,1,open_b,0
accountant,accountant,A_03_044,i,Curved,0.0,,,Open,1.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,,1,B,0
basketball,basketball,A_03_045,imrp,Curved,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,,1,Neutral,Neutral,,0,curved_5,1
dress,dress,A_03_046,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Body,Clavicle,BodyAway,1,5,1
actor,actor,A_03_047,t,,,,,Open,,SymmetricalOrAlternating,Circular,1,Body,TorsoTop,BodyAway,1,a,0
stairs,stairs,A_03_048,im,Bent,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,1,Neutral,Neutral,Neutral,0,,0
giraffe,giraffe,A_03_049,imrp,Curved,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Straight,0,Body,BodyAway,BodyAway,0,c,0
potato,potato,A_03_050,im,Bent,0.0,1.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,PalmBack,,1,C,0
rooster,rooster,A_03_051,im,FullyOpen,0.0,1.0,0.0,Open,0.0,OneHanded,Straight,1,Head,Forehead,,1,,0
door,door,A_03_052,imrp,FullyOpen,0.0,0.0,0.0,Closed,0.0,AsymmetricalSameHandshape,Curved,1,Hand,FingerRadial,HandAway,1,closed_b,1
ring,ring,A_03_053,i,Flat,0.0,,,Open,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,FingerBack,FingerBack,1,5,0
apple,apple,A_03_054,i,Bent,0.0,,,Closed,0.0,OneHanded,,1,Head,CheekNose,,1,,1
queen,queen,A_03_055,i,Flat,0.0,,,Open,0.0,OneHanded,Curved,0,Body,Clavicle,Hips,1,,0
butterfly,butterfly,A_03_056,imrp,FullyOpen,1.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,,1,Neutral,Neutral,,1,open_b,0
dolphin,dolphin,A_03_057,im,Crossed,0.0,0.0,0.0,Open,0.0,OneHanded,Z-shaped,0,Arm,ArmAway,ArmAway,0,,0
pirate,pirate,A_03_058,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,1,Head,Eye,,1,,0
secretary,secretary,A_03_059,im,Stacked,0.0,,0.0,Open,1.0,OneHanded,,0,Head,Mouth,,1,,0
deer,deer,A_03_060,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Head,Forehead,HeadAway,1,5,0
rain,rain,A_03_061,imrp,Bent,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,0,spread_open_e,0
bar,bar,A_03_072,t,,,,,Open,,OneHanded,Straight,1,Head,Mouth,,0,,0
bacon,bacon,A_03_073,im,Flat,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,1,flat_h,0
binoculars,binoculars,A_03_074,imrp,Curved,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Head,HeadAway,,0,c,0
drum,drum,A_03_075,i,Bent,0.0,,,Open,1.0,SymmetricalOrAlternating,Curved,1,Neutral,Neutral,Neutral,0,baby_o,0
microscope,microscope,A_03_076,imrp,Curved,1.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,,1,Head,HeadAway,,0,curved_5,0
whip,whip,A_03_077,i,Bent,0.0,,,Open,1.0,OneHanded,BackAndForth,0,Neutral,Neutral,Neutral,0,,0
machine,machine,A_03_078,imrp,Bent,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,1,spread_open_e,0
wave,wave,A_03_079,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Z-shaped,0,Neutral,Neutral,Neutral,0,5,0
chance,chance,A_03_080,imrp,Curved,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,0,c,1
bridge,bridge,A_03_081,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,OneHanded,Curved,0,Arm,ForearmFront,ForearmFront,1,,0
violin,violin,A_03_083,i,Curved,0.0,,,Open,1.0,OneHanded,Straight,1,Arm,ArmAway,ArmAway,0,,0
flashlight,flashlight,A_03_084,m,Curved,0.0,,,Open,1.0,OneHanded,,0,Head,UnderChin,,1,,0
angel,angel,A_03_085,imrp,FullyOpen,1.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Body,Shoulder,BodyAway,1,open_b,0
concept,concept,A_03_086,imrp,Curved,0.0,0.0,0.0,Open,0.0,OneHanded,Curved,0,Head,Forehead,HeadAway,1,,0
attention,attention,A_03_089,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Head,Eye,HeadAway,0,open_b,0
gas,gas,A_03_090,t,,,,,Open,,AsymmetricalDifferentHandshape,Straight,1,Hand,FingerRadial,,1,S,0
chocolate,chocolate,B_01_002,imrp,Curved,0.0,0.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Circular,1,Hand,PalmBack,PalmBack,1,B,0
counselor,counselor,B_01_005,imrp,Flat,1.0,0.0,1.0,Open,1.0,AsymmetricalDifferentHandshape,Straight,1,Hand,PalmBack,HandAway,1,B,0
college,college,B_01_009,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Curved,0,Hand,Palm,HandAway,1,open_b,0
start,start,B_01_011,i,FullyOpen,0.0,,,Closed,0.0,AsymmetricalDifferentHandshape,,0,Hand,Other,,1,5,1
puzzled,puzzled,B_01_012,i,FullyOpen,1.0,,,Closed,0.0,OneHanded,,0,Head,Forehead,,0,,0
surprise,surprise,B_01_013,i,Curved,1.0,,,Open,1.0,SymmetricalOrAlternating,Straight,0,Head,Eye,HeadAway,1,f,0
hearing_aid,hearing_aid,B_01_015,i,Bent,0.0,,,Open,0.0,OneHanded,Straight,1,Head,Other,,1,,0
blind,blind,B_01_016,im,Curved,0.0,1.0,0.0,Closed,0.0,OneHanded,Curved,0,Head,Eye,,1,,0
bored,bored,B_01_017,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Straight,0,Head,CheekNose,HeadAway,1,,1
responsibility,responsibility,B_01_018,imrp,Flat,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Body,Shoulder,,1,flat_b,0
bath,bath,B_01_019,t,,,,,Open,,SymmetricalOrAlternating,Straight,1,Body,TorsoTop,TorsoTop,1,a,0
some,some,B_01_020,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Straight,0,Hand,Palm,Palm,1,open_b,0
mustache,mustache,B_01_021,i,Flat,1.0,,,Open,1.0,SymmetricalOrAlternating,Straight,1,Head,UpperLip,UpperLip,1,g,0
awkward,awkward,B_01_022,im,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,0,3,0
relationship,relationship,B_01_023,i,Curved,0.0,,,Open,1.0,SymmetricalOrAlternating,Straight,1,Hand,FingerTip,,1,f,0
favorite,favorite,B_01_024,m,Flat,0.0,,,Open,0.0,OneHanded,Straight,1,Head,Chin,,1,,0
hunt,hunt,B_01_025,im,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,0,open_h,0
rude,rude,B_01_026,m,Flat,0.0,,,Open,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,Palm,FingerFront,1,B,0
headache,headache,B_01_027,i,Flat,0.0,,,Closed,0.0,SymmetricalOrAlternating,Straight,1,Head,HeadAway,HeadAway,0,flat_1,0
honest,honest,B_01_028,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,Palm,FingerFront,1,B,0
city,city,B_01_029,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,1,open_b,0
tall_2,tall_2,B_01_030,imrp,Flat,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,0,Neutral,Neutral,Neutral,0,,0
rest,rest,B_01_031,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,0,Body,TorsoTop,,1,open_b,0
impossible,impossible,B_01_032,p,FullyOpen,0.0,,,Open,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,,1,B,0
warn,warn,B_01_033,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Straight,1,Hand,PalmBack,,1,open_b,0
new_york,new_york,B_01_034,p,FullyOpen,0.0,,,Open,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,Palm,1,B,0
hockey,hockey,B_01_035,i,Bent,0.0,,,Closed,0.0,AsymmetricalDifferentHandshape,Curved,1,Hand,Palm,HandAway,1,B,0
flag,flag,B_01_036,imrp,FullyOpen,1.0,0.0,0.0,Open,0.0,OneHanded,Straight,1,Neutral,Neutral,Neutral,0,,0
film,film,B_01_037,imrp,Flat,0.0,1.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Straight,1,Hand,FingerRadial,,1,B,0
last,last,B_01_038,p,FullyOpen,0.0,,,Closed,0.0,DominanceViolation,Straight,0,Hand,FingerFront,HandAway,1,DominanceConditionViolation,0
videophone,videophone,B_01_039,imrp,Flat,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,1,flatspread_5,0
shy,shy,B_01_040,imrp,Curved,0.0,0.0,0.0,Open,0.0,OneHanded,,0,Head,CheekNose,,1,,1
look_at,look_at,B_01_041,im,Flat,0.0,1.0,0.0,Closed,0.0,OneHanded,Straight,0,Head,Eye,HeadAway,1,,0
learn,learn,B_01_042,imrp,Flat,1.0,1.0,1.0,Open,0.0,AsymmetricalDifferentHandshape,,0,Hand,Palm,,1,B,0
traffic,traffic,B_01_043,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,,0,5,0
three,three,B_01_044,im,FullyOpen,0.0,1.0,0.0,Open,0.0,OneHanded,Straight,0,Neutral,Neutral,,0,,0
print,print,B_01_045,i,FullyOpen,1.0,,,Open,1.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,,1,B,0
mind,mind,B_01_046,i,Curved,0.0,,,Closed,0.0,OneHanded,Straight,1,Head,Forehead,,1,,0
body,body,B_01_047,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,0,Body,Clavicle,Hips,1,open_b,0
fingerspell,fingerspell,B_01_048,imrp,Flat,0.0,1.0,0.0,Open,0.0,OneHanded,Straight,0,Neutral,Neutral,Neutral,0,,0
because,because,B_01_049,imrp,FullyOpen,1.0,0.0,0.0,Open,0.0,OneHanded,Curved,0,Head,Forehead,HeadAway,0,,0
pill,pill,B_01_050,i,Curved,1.0,,,Open,1.0,OneHanded,,0,Head,HeadAway,,0,,0
bake_2,bake_2,B_01_051,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Straight,0,Hand,HandAway,HandAway,0,open_b,0
good,good,B_01_052,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,0,Head,Chin,HeadAway,1,,0
hotel,hotel,B_01_053,im,FullyOpen,1.0,0.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,,1,Hand,FingerFront,,1,1,0
wrong_1,wrong,B_01_055,p,FullyOpen,0.0,,,Open,0.0,OneHanded,Straight,1,Head,Chin,,1,,0
type,type,B_01_056,im,Stacked,0.0,,0.0,Open,1.0,SymmetricalOrAlternating,Circular,0,Neutral,Neutral,Neutral,1,p,0
doubt,doubt,B_01_057,im,FullyOpen,1.0,1.0,0.0,Closed,0.0,OneHanded,,1,Head,HeadAway,,0,,0
judge,judge,B_01_058,i,Curved,0.0,,,Open,1.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,0,f,0
army,army,B_01_059,t,,,,,Open,,SymmetricalOrAlternating,Straight,1,Body,Clavicle,,1,a,0
patient_1,patient_1,B_01_060,im,Stacked,0.0,,0.0,Open,1.0,OneHanded,X-shaped,0,Arm,UpperArm,UpperArm,1,,0
much,much,B_01_061,imrp,Curved,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,0,curved_5,0
5_dollars,5_dollars,B_01_062,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,OneHanded,,0,Neutral,Neutral,,0,,1
wristwatch,wristwatch,B_01_063,i,Curved,0.0,,,Open,1.0,OneHanded,Straight,1,Arm,WristBack,,1,,0
breakdown,breakdown,B_01_064,imrp,Curved,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,1,curved_5,0
brother,brother,B_01_065,t,,,,,Open,,OneHanded,,0,Head,Forehead,,1,,0
person,person,B_01_066,im,Stacked,0.0,,0.0,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,0,p,0
bug,bug,B_01_067,im,FullyOpen,1.0,1.0,0.0,Open,0.0,OneHanded,,1,Head,CheekNose,,1,,0
me,me,B_01_068,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Straight,0,Body,TorsoTop,,1,,0
salt,salt,B_01_069,im,Flat,1.0,1.0,0.0,Closed,0.0,DominanceViolation,,1,Hand,FingerBack,,1,DominanceConditionViolation,0
angry,angry,B_01_070,imrp,FullyOpen,1.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Body,TorsoTop,BodyAway,1,5,0
serious,serious,B_01_071,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,,0,Head,Chin,,1,,1
sick,sick,B_01_072,m,Flat,0.0,,,Open,0.0,SymmetricalOrAlternating,Straight,0,Head,Forehead,,1,open_8,0
cabbage,lettuce,B_01_073,imrp,Bent,0.0,1.0,0.0,Open,0.0,OneHanded,Straight,1,Head,Forehead,,1,,0
minute,minute,B_01_074,i,FullyOpen,0.0,,,Closed,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,Palm,,1,B,0
speakers,speakers,B_01_076,imrp,Curved,1.0,0.0,1.0,Open,1.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,0,o,0
father,father,B_01_077,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,OneHanded,Straight,1,Head,Forehead,,1,,0
prefer,prefer,B_01_078,imrp,Flat,1.0,0.0,0.0,Open,0.0,OneHanded,Straight,0,Body,Clavicle,BodyAway,1,,0
nothing,nothing,B_01_079,imrp,Curved,0.0,0.0,0.0,Open,1.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,0,o,0
certificate,certificate,B_01_080,imrp,Curved,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,1,c,0
important,important,B_01_081,i,Curved,0.0,,,Open,1.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,f,1
delicious,delicious,B_01_082,m,Flat,1.0,,,Open,1.0,OneHanded,Straight,0,Head,Mouth,HeadAway,0,,0
freckles,freckles,B_01_083,imrp,Curved,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Z-shaped,0,Head,Other,Other,1,curved_5,0
engagement,engagement,B_01_084,im,Bent,0.0,1.0,0.0,Closed,0.0,AsymmetricalDifferentHandshape,Circular,0,Hand,HandAway,FingerBack,1,B,1
patient_2,patient_2,B_01_085,t,,,,,Open,,OneHanded,Straight,0,Head,Mouth,Chin,1,,0
farm,farm,B_01_086,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,OneHanded,Straight,1,Head,Chin,Chin,1,,0
thief_2,thief_2,B_01_087,im,FullyOpen,1.0,1.0,0.0,Open,0.0,OneHanded,Straight,0,Arm,ForearmUlnar,ArmAway,1,,0
which,which,B_01_088,t,,,,,Open,,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,0,a,0
peace,peace,B_01_089,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,Neutral,1,open_b,1
silly,silly,B_01_090,p,FullyOpen,0.0,,,Open,0.0,OneHanded,Straight,1,Head,CheekNose,HeadAway,0,,0
eat_1,eat,B_02_002,imrp,Curved,0.0,0.0,0.0,Open,1.0,OneHanded,Straight,1,Head,Mouth,,1,,0
about_2,about,B_02_003,i,FullyOpen,0.0,,,Closed,0.0,AsymmetricalDifferentHandshape,Circular,0,Hand,HandAway,FingerTip,1,O,1
possible,possible,B_02_005,imrp,FullyClosed,0.0,,0.0,Closed,1.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,0,s,0
black,black,B_02_006,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Straight,0,Head,Forehead,HeadAway,0,,1
please,please,B_02_007,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,Circular,1,Body,TorsoTop,TorsoTop,1,,0
mother,mother,B_02_008,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,OneHanded,Straight,1,Head,Chin,,1,,0
same_1,same_1,B_02_009,p,FullyOpen,0.0,,,Open,0.0,OneHanded,Straight,1,Neutral,Neutral,Neutral,0,,0
gallaudet,gallaudet,B_02_010,i,Flat,1.0,,,Open,1.0,OneHanded,Straight,1,Head,HeadAway,HeadAway,0,,0
knife,knife,B_02_011,i,FullyOpen,0.0,,,Closed,0.0,AsymmetricalSameHandshape,Curved,1,Hand,FingerRadial,HandAway,1,1,1
drink,drink,B_02_012,imrp,Curved,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,0,Head,HeadAway,HeadAway,0,,1
scarcely,scarcely,B_02_014,m,Flat,0.0,,,Open,0.0,SymmetricalOrAlternating,Straight,1,Head,Chin,HeadAway,1,open_8,0
year,year,B_02_015,imrp,FullyClosed,0.0,,0.0,Closed,1.0,SymmetricalOrAlternating,Circular,0,Neutral,Neutral,Neutral,1,s,0
wait,wait,B_02_016,imrp,FullyOpen,1.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,,1,Neutral,Neutral,,0,5,0
israel,israel,B_02_018,p,FullyOpen,0.0,,,Closed,0.0,OneHanded,Z-shaped,0,Head,Chin,Chin,1,,0
swallow,swallow,B_02_019,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Curved,0,Body,Neck,Neck,0,,0
friday,friday,B_02_020,i,Curved,0.0,,,Open,1.0,OneHanded,Circular,1,Neutral,Neutral,Neutral,0,,0
really,really,B_02_021,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Curved,0,Head,Chin,HeadAway,1,,0
congratulations,congratulations,B_02_022,imrp,Curved,0.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,,1,c,0
ask,ask,B_02_023,i,FullyOpen,1.0,,,Closed,0.0,OneHanded,,0,Neutral,Neutral,,0,,0
alphabet,alphabet,B_02_024,t,,,,,Open,,OneHanded,,0,Neutral,Neutral,,0,,0
whatever,whatever,B_02_025,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,1,5,0
hospital,hospital,B_02_026,im,FullyOpen,0.0,0.0,0.0,Closed,0.0,OneHanded,X-shaped,0,Arm,UpperArm,UpperArm,1,,0
subtract,subtract,B_02_027,imrp,Curved,1.0,1.0,1.0,Open,1.0,AsymmetricalDifferentHandshape,Straight,0,Hand,Palm,HandAway,1,B,0
win,win,B_02_029,imrp,Curved,1.0,0.0,0.0,Open,1.0,AsymmetricalSameHandshape,Curved,0,Hand,FingerRadial,HandAway,1,o,1
after,after,B_02_030,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,AsymmetricalSameHandshape,Curved,0,Hand,FingerRadial,FingerBack,0,open_b,1
wear,wear,B_02_032,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Curved,0,Body,TorsoTop,BodyAway,1,5,0
key,key,B_02_033,i,Bent,0.0,,,Open,1.0,AsymmetricalDifferentHandshape,,1,Hand,Heel,,1,B,1
try,try,B_02_034,imrp,FullyClosed,0.0,,0.0,Closed,1.0,SymmetricalOrAlternating,Curved,0,Neutral,Neutral,,0,s,1
where,where,B_02_035,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Straight,1,Neutral,Neutral,,0,,0
grandfather,grandfather,B_02_036,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,OneHanded,,0,Head,Forehead,,1,,0
summer,summer,B_02_037,i,FullyOpen,1.0,,,Closed,0.0,OneHanded,Straight,1,Head,Forehead,HeadAway,0,,0
act,act,B_02_038,t,,,,,Open,,SymmetricalOrAlternating,Circular,1,Body,TorsoTop,TorsoTop,1,a,0
parade,parade,B_02_039,imrp,Flat,0.0,0.0,1.0,Open,0.0,SymmetricalOrAlternating,Straight,1,Neutral,Neutral,Neutral,0,flat_b,0
vote,vote,B_02_040,i,Curved,0.0,,,Open,1.0,AsymmetricalDifferentHandshape,Straight,1,Hand,FingerRadial,,1,C,0
slow,slow,B_02_041,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,AsymmetricalSameHandshape,Straight,0,Hand,FingerBack,PalmBack,1,5,0
grow,grow,B_02_042,imrp,Curved,1.0,0.0,1.0,Open,1.0,AsymmetricalDifferentHandshape,Straight,0,Hand,Palm,HandAway,1,C,0
other,other,B_02_043,t,,,,,Open,,OneHanded,Curved,0,Neutral,Neutral,Neutral,0,,1
thursday,thursday,B_02_045,i,Bent,,,,Open,1.0,OneHanded,,0,Neutral,Neutral,,0,,1
warm,warm,B_02_047,imrp,FullyClosed,1.0,,1.0,Open,1.0,OneHanded,Straight,0,Head,Mouth,HeadAway,0,,0
behind,behind,B_02_048,t,,,,,Open,,AsymmetricalSameHandshape,Curved,0,Hand,HandAway,Heel,1,a,1
boss,boss,B_02_052,imrp,Curved,0.0,1.0,0.0,Open,0.0,OneHanded,Straight,1,Body,Shoulder,,1,,0
sad,sad,B_02_053,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,0,Head,HeadAway,HeadAway,0,5,0
cigar,cigar,B_02_055,im,Crossed,0.0,0.0,0.0,Open,0.0,OneHanded,Straight,1,Head,Mouth,,1,,0
zoom_in,zoom_in,B_02_056,i,FullyClosed,1.0,,,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,1,s,0
credit_card,credit_card,B_02_057,imrp,FullyClosed,0.0,,0.0,Closed,1.0,AsymmetricalDifferentHandshape,Straight,1,Hand,Palm,Palm,1,B,0
accident,accident,B_02_059,imrp,FullyOpen,1.0,1.0,1.0,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,1,5,0
government,government,B_02_062,i,FullyOpen,1.0,,,Closed,0.0,OneHanded,Circular,0,Head,HeadAway,Forehead,1,,1
experience,experience,B_02_064,imrp,FullyOpen,1.0,1.0,0.0,Open,1.0,OneHanded,Straight,1,Head,CheekNose,HeadAway,1,,0
wet,wet,B_02_065,imrp,FullyOpen,1.0,1.0,1.0,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,0,5,0
disagreement,disagreement,B_02_066,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,,0,Head,Forehead,,1,,0
purple,purple,B_02_067,im,Stacked,0.0,,0.0,Open,1.0,OneHanded,,1,Neutral,Neutral,,0,,1
look_appearance,look_appearance,B_02_068,i,FullyOpen,0.0,,,Closed,0.0,OneHanded,Circular,1,Head,HeadAway,HeadAway,0,,0
mean_1,mean_1,B_02_069,imrp,Curved,1.0,1.0,1.0,Open,1.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,1,curved_5,0
new,new,B_02_070,imrp,Curved,0.0,0.0,0.0,Open,0.0,AsymmetricalDifferentHandshape,Curved,0,Hand,Palm,HandAway,1,B,0
age,age,B_02_071,imrp,Curved,1.0,1.0,1.0,Open,1.0,OneHanded,Straight,0,Head,Chin,HeadAway,1,,0
about_1,about,B_02_072,i,FullyOpen,0.0,,,Closed,0.0,AsymmetricalSameHandshape,Circular,0,Hand,HandAway,FingerTip,1,1,1
sew,sew,B_02_073,i,Curved,0.0,,,Open,1.0,DominanceViolation,Curved,1,Hand,FingerTip,,1,DominanceConditionViolation,0
stress,stress,B_02_075,imrp,FullyOpen,0.0,1.0,0.0,Open,0.0,SymmetryViolation,Straight,1,Hand,FingerRadial,,1,S,0
hairdryer,hairdryer,B_02_078,i,FullyOpen,0.0,,,Open,0.0,OneHanded,Straight,1,Head,HeadAway,HeadAway,0,,0
week,week,B_02_079,i,FullyOpen,0.0,,,Closed,0.0,AsymmetricalDifferentHandshape,Straight,0,Hand,Palm,FingerFront,1,B,0
time,time,B_02_080,i,Bent,0.0,,,Closed,0.0,OneHanded,Straight,1,Arm,WristBack,,1,,0
blinds_1,blinds_1,B_02_081,imrp,FullyOpen,0.0,1.0,1.0,Closed,0.0,SymmetricalOrAlternating,,1,Neutral,Neutral,,0,4,0
bad,bad,B_02_082,imrp,FullyOpen,0.0,0.0,0.0,Open,0.0,OneHanded,Curved,0,Head,Chin,HeadAway,1,,1
health,health,B_02_083,imrp,Curved,1.0,1.0,1.0,Open,1.0,SymmetricalOrAlternating,Straight,0,Body,Shoulder,BodyAway,1,curved_5,0
leave,leave,B_02_084,imrp,FullyOpen,1.0,0.0,0.0,Open,0.0,SymmetricalOrAlternating,Straight,0,Neutral,Neutral,Neutral,0,open_b,0
green,green,B_02_085,i,Flat,0.0,,,Open,0.0,OneHanded,,1,Neutral,Neutral,,0,,1
